コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,,主たる倉庫,,発注連動,分類１,,分類２,,分類３,,分類４,,分類５,,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
N/N3433,N3433:撚糸賃:TAC<61T>BR55/15 :BBF<56T>..,BR50/30(S2400) :(BBF=55D)<S300>G ｾｯﾄ85ﾟC,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,180 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年01月23日
N/N3604,N3604:撚糸賃:TAC<84T>DL75/20(4R)/2 :<Z..,400> WS : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,180 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年06月09日
N/N3851,N3851:撚糸賃:TAC<84T>DL75/20(4R) :/2 <..,: :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月10日
N/N5823,N5823:撚糸賃:ｱﾓｯｸ<135T>120/48(K244) :B..,BF<56T>BR/30 Z2400ｲﾀﾘｰ :<Z300>G :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,250 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月21日
N/N5833,N5833:撚糸賃:ｱﾓｯｸ<135T>120/48(K244) :B..,BF<56T>BR/30 S2400ｲﾀﾘｰ :<S300>G :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,250 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月24日
N/N5902,N5902:撚糸賃:Z10F33TSD30/12(B07)Z237:W..,Mｼｮｰﾄﾊﾟｰﾝ : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,250 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年09月18日
N/N5912,N5912:撚糸賃:Z10F33TSD30/12(B07)S237:W..,Mｼｮｰﾄﾊﾟｰﾝ : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,250 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年09月18日
N/R0819,R0819:撚糸賃:ﾃ.ﾐﾙﾊﾟ190TSD170/63Gﾘﾝｸﾞ:R..,0820(C100%30X TAC220TBR):(S700)G : ｺﾞｳ..,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,400 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月25日
N/R0820,R0820:撚糸賃:C100% 30/- :TAC<220T>BR20..,0/34 :<R0819 ﾊﾅｲﾄ> :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月18日
N/R1426,R1426:撚糸賃:ﾃ.ﾐﾙﾊﾟ190TSD170/63Gﾘﾝｸﾞ:ﾄ..,ｰﾚTF<84T>BR75/36/2 :(S800)G : ｺﾞｳﾈﾝ ｽﾚｰﾄ,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年03月16日
N/R1445,R1445:撚糸賃:ﾃ.ﾐﾙﾊﾟ190TSD170/63Gﾘﾝｸﾞ:R..,F<133T>BR/30ﾎﾜｲﾄM (W)/2 :(S600)G : ｺﾞｳ..,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,200 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年10月23日
N/R1705,R1705:撚糸賃:ﾅﾝﾔT.POYW255TSD230/48Z :R..,F<133T>BR120/30ﾎﾜｲﾄM W/2:(S600)G : ｺﾞｳ..,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,350 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年03月18日
N/R1725,R1725:撚糸賃:ﾕ.POY(370)W256TSD/48Z :RF..,<133T>BR120/30ﾎﾜｲﾄM W/2:(S600)G : ｺﾞｳﾈﾝ,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年06月20日
N/R1779,R1779:撚糸賃:R100%(BR)40/-/2 S1000 :RF..,<133T>BR120/30ﾎﾜｲﾄM W/2:(S700)G : ｺﾞｳﾈ..,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,350 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年01月22日
N/R5875,R5875:撚糸賃:ﾃ.TW167TBB/72S(121) :TAC<..,220T>BR200/34 (S600) :Gﾘﾝｸﾞ : ﾀﾝ ｽﾗﾌﾞﾘﾝｸ,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年06月20日
N/S2842,S2842:撚糸賃:ﾃ.TF<110T>SD100/48(20) :K..,B.CDF84TSD75/24ﾄﾞｳｶﾘMOLS:(S200)WM :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,150 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年11月26日
N/S2852,S2852:撚糸賃:ﾃｨﾌｨｺTF<110T>SD100/48 :KB..,.CDF84TSD75/24ﾄﾞｳｶﾘMOLS:(S200)WM :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,120 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年03月21日
N/S2882,S2882:撚糸賃:ﾃｨﾌｨｺTF<110T>SD100/48 :KB..,.CDF84TSD75/24ﾄﾞｳｶMOIVF:(S200)WM :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,150 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月01日
N/T2506,T2506:撚糸賃:ﾅﾝﾔTW<167T>SD150/48 :BB.F..,<84T>BR75/45 :<Z800>WS :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,200 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月17日
N/V2114,V2114:撚糸賃:T100%SL(34) 16/-(Y) :R100..,%(BR)SL 16/- :T50RLSL24/- <S400>WSMK :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月21日
N/V8605,V8605:撚糸賃:ﾛｼﾞｰﾇ<195T>SD175/60 :(K23..,8)/2<S600>WS :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,160 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月10日
N/V8625,V8625:撚糸賃:ｱﾓｯｸ<135T>120/48(K244) :/..,3<S600>WS : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,160 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月10日
N/W1265,W1265:撚糸賃:KB.CDF<84T>SD75/24 :ﾅﾝﾔCD..,POYF<280T>SD250/48 :ﾄﾞｳｶﾘ <Z600>WS :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,140 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年01月26日
N/W1404,W1404:撚糸賃:Z10F<56T>SD50/12(B13) :ﾅﾝ..,ﾔT.POYF<128T>SD115/36 :ﾄﾞｳｶﾘMOLS <Z400>G,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,140 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年06月20日
N/W1446,W1446:撚糸賃:Z10F<56T>SD50/12(B13) :ﾅﾝ..,ﾔT.POYF<128T>SD115/36 :ﾄﾞｳｶﾘMOLS<Z800>WM,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,250 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年11月19日
N/W1605,W1605:撚糸賃:ﾅ.CDFSDY84TSD/36(8C361):..,ﾅﾝﾔCDPOYF<280T>SD250/48 :ﾄﾞｳｶﾘ <Z600>WS,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,200 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2014年11月25日
N/W1686,W1686:撚糸賃:ﾃｨﾌｨｺTF84TSD75/24(03F) :ﾅ..,ﾝﾔT.POYF<128T>SD115/36 :ﾄﾞｳｶﾘ<Z800>WS :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,140 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月24日
N/W1866,W1866:撚糸賃:ﾄｰﾚTF<84T>SD75/36(215) :ﾅ..,ﾝﾔT.POYF<128T>SD115/36 :ﾄﾞｳｶﾘ <Z800>WS :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年06月16日
N/W1908,W1908:撚糸賃:ﾄｰﾚTF<84T>SD75/36(215) :ﾅ..,ﾝﾔT.POYF128TSD/36ﾄﾞｳｶﾘ :Tｷﾞﾝﾗﾒ(B2)62S200,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年06月20日
N/W1921,W1921:撚糸賃:ﾄｰﾚTF<84T>SD75/36(215) :ﾅ..,ﾝﾔT.POYF<255T>SD230/48 :ﾄﾞｳｶﾘ /2<Z150>WS,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,140 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年09月05日
N/W2247,W2247:撚糸賃:ﾃ.ﾊﾟｰｼﾞｨF84TBR75/36(WF):ﾄ..,ｰﾚTF<84T>BR75/36(965) :ﾄﾞｳｶﾘMOIVF<Z160..,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,450 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月18日
N/W2257,W2257:撚糸賃:ﾃ.ﾊﾟｰｼﾞｨF84TBR75/36(WF):ﾄ..,ｰﾚTF<84T>BR75/36(965) :ﾄﾞｳｶﾘMOIVF<S160..,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,450 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月18日
N/W2834,W2834:撚糸賃:ﾃｨﾌｨｺTF84TSD75/24(03F) :ﾅ..,ﾝﾔｴｺPOY(ｹﾐｶﾙ)278T(M96D5):ﾄﾞｳｶﾘ <Z400>WS,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,140 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年08月08日
N/W2844,W2844:撚糸賃:T600EB<83T>SD75/36 :ﾅﾝﾔｴｺ..,POY(ｹﾐｶﾙ)278T(M96D5):ﾄﾞｳｶﾘ <Z400>G :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,140 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月29日
N/X0521,X0521:撚糸賃:SMM001(TAB61T15×PE22QTZ ..,S1600T/M),K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,450 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年04月01日
N/Y5161,Y5161:撚糸賃:ACB84TXTWSD56T36/2 :S500T..,/M : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,120 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月20日
N/Y5171,Y5171:撚糸賃:ACB84TXTWSD56T36/2 :S500T..,/M+S1500T/M(ｲﾀﾘｰ) : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,230 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月23日
N/Y5181,Y5181:撚糸賃:ACB84TXTWSD56T36/2 :Z500T..,/M(ｲﾀﾘｰ) : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,120 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月20日
N/Y5191,Y5191:撚糸賃:ACB84TXTWSD56T36/2 :Z500T..,/M+Z1500T/M(ｲﾀﾘｰ) : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,230 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月23日
N/Y5261,Y5261:撚糸賃:ﾘﾝﾀﾞBR84T20XTWSD56T36/2:S..,500T/M(ｲﾀﾘｰ) : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,200 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月13日
N/Y5271,Y5271:撚糸賃:ﾘﾝﾀﾞBR84T20XTWSD56T36/2:S..,500T/M+S1500T/M(ｲﾀﾘｰ) : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,262 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月27日
N/Y5281,Y5281:撚糸賃:ﾘﾝﾀﾞBR84T20XTWSD56T36/2:Z..,500T/M(ｲﾀﾘｰ) : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,200 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月14日
N/Y5291,Y5291:撚糸賃:ﾘﾝﾀﾞBR84T20XTWSD56T36/2:Z..,500T/M+Z1500T/M(ｲﾀﾘｰ) : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,262 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年04月29日
N/Z0381,Z0381:撚糸賃:ITY 160/216SMW Z200T/M: : :,,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月17日
N/Z0501,Z0501:撚糸賃:NYﾀｽﾗﾝ 320/192 Z400T/M : :,,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,120 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年02月20日
N/Z2031,Z2031:撚糸賃:ﾅﾝﾔ EW SD 56T72-1 : Z800T..,/M : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,250 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年01月23日
N/Z4011,Z4011:撚糸賃:ｸﾗﾚ CS650 BX 33T18-1 :S10..,00TM SET : :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年06月16日
N/Z9901,Z9901:撚糸賃:TA8445T1 10C-1 ｴｺ :GFT210..,TD SR100/48Z :<Z600>WSｾｯﾄ70ﾟCX40' :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月10日
N/Z9911,Z9911:撚糸賃:GKO210TD SR150/48Z :AFOｴｺ..,DWMR190/72Z :<S450>WSｾｯﾄ70ﾟCX40' :,K,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月13日
N/Z9921,Z9921:撚糸賃:ﾍﾞﾙﾄﾛﾝ 20/3 :DST365TDPMC3..,28/108Z :<S400>Gｾｯﾄ70ﾟCX40' :,件,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,N,撚糸工賃,,,,,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"5,000 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2015年07月07日
NJ290112YX,290112YX:撚糸-整経賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,,,,,非対象,NJ,撚糸整経工賃,50,輸出,E,清田　祐也E,,,,,広撚,0 ,"8,000 ",0 ,0 ,0 ,"7,726 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年05月30日
NO055104AX, 55104AX:撚糸-製織賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,NO,撚糸-製織工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年07月13日
NO078019BA,78019BA:撚糸-製織賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,NO,撚糸-製織工賃,20,婦人紳士,B,板鼻健太郎B,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"14,180 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年06月22日
NO078019VX,78019VX:撚糸-製織賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,SFN,株式会社ソフィーナ原工場,HARA,原工場,非対象,NO,撚糸-製織工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年06月24日
NO097973VX,097973VX:撚糸-製織賃,,反,0 ,,,,2 ,2 ,在庫管理を行わない,課税,0 ,0 ,0 ,月別総平均,721,山甚撚糸株式会社,,,非対象,NO,撚糸-製織工賃,50,輸出,E,清田　祐也E,,,,,,0 ,0 ,0 ,0 ,0 ,0 ,"9,350 ",0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,表示する,2016年03月24日
